"t","mu","mv","avhc","itn_cov","EIR_tot","slide_prev0to5","prop_killed_ivm","mv_dead","mvx_dead","d_ITN0","r_ITN0","ref","net_type"
2620,0.167734451171653,32.6942902771869,0.282467848764708,0.4,49.9274712960797,0.447567358598406,0,14386.684386405,0,0.340773639,0.637100833,11,"pyr_only"
2621,0.167704597977305,32.7001308810697,0.28248116050047,0.4,49.9691428754643,0.447667647998615,0,14392.1683469748,0,0.340773639,0.637100833,11,"pyr_only"
2622,0.16767477316569,32.7059680186526,0.282494459641878,0.4,50.0108239917944,0.447768359217443,0,14397.6523110109,0,0.340773639,0.637100833,11,"pyr_only"
2623,0.1676449767037,32.7118016915828,0.282507746203642,0.4,50.0525144965633,0.447869486414369,0,14403.1362785117,0,0.340773639,0.637100833,11,"pyr_only"
2624,0.167615208558278,32.7176319015056,0.28252102020045,0.4,50.0942142426884,0.447971023809359,0,14408.6202494754,0,0.340773639,0.637100833,11,"pyr_only"
2625,0.167585468696418,32.7234586500711,0.282534281646964,0.4,50.1359230844945,0.448072965682245,0,14414.1042239005,0,0.340773639,0.637100833,11,"pyr_only"
2626,0.167555757085159,32.7292819389219,0.282547530557828,0.4,50.1776408776967,0.448175306372118,0,14419.5882017853,0,0.340773639,0.637100833,11,"pyr_only"
2627,0.167526073691595,32.735101769707,0.282560766947661,0.4,50.2193674793829,0.448278040276707,0,14425.0721831282,0,0.340773639,0.637100833,11,"pyr_only"
2628,0.167496418482864,32.7409181440706,0.282573990831061,0.4,50.2611027479973,0.448381161851786,0,14430.5561679275,0,0.340773639,0.637100833,11,"pyr_only"
2629,0.167466791426156,32.7467310636572,0.282587202222603,0.4,50.3028465433238,0.448484665610574,0,14436.0401561816,0,0.340773639,0.637100833,11,"pyr_only"
2630,0.16743719248871,32.7525405301143,0.28260040113684,0.4,50.3445987264691,0.44858854612314,0,14441.5241478888,0,0.340773639,0.637100833,11,"pyr_only"
2631,0.167407621637814,32.7583465450827,0.282613587588303,0.4,50.3863591598471,0.448692798015829,0,14447.0081430475,0,0.340773639,0.637100833,11,"pyr_only"
2632,0.167378078840803,32.7641491102099,0.282626761591502,0.4,50.4281277071619,0.448797415970669,0,14452.4921416561,0,0.340773639,0.637100833,11,"pyr_only"
2633,0.167348564065063,32.7699482271373,0.282639923160924,0.4,50.4699042333928,0.448902394724814,0,14457.9761437128,0,0.340773639,0.637100833,11,"pyr_only"
2634,0.167319077278026,32.7757438975085,0.282653072311033,0.4,50.5116886047781,0.449007729069969,0,14463.4601492161,0,0.340773639,0.637100833,11,"pyr_only"
2635,0.167289618447176,32.7815361229683,0.282666209056274,0.4,50.5534806887993,0.449113413851825,0,14468.9441581644,0,0.340773639,0.637100833,11,"pyr_only"
2636,0.167260187540044,32.7873249051558,0.282679333411067,0.4,50.5952803541663,0.449219443969517,0,14474.4281705558,0,0.340773639,0.637100833,11,"pyr_only"
2637,0.167230784524208,32.7931102457171,0.282692445389812,0.4,50.6370874708018,0.449325814375061,0,14479.912186389,0,0.340773639,0.637100833,11,"pyr_only"
2638,0.167201409367295,32.7988921462907,0.282705545006886,0.4,50.6789019098261,0.449432520072823,0,14485.3962056621,0,0.340773639,0.637100833,11,"pyr_only"
2639,0.167172062036982,32.8046706085194,0.282718632276646,0.4,50.720723543543,0.449539556118969,0,14490.8802283735,0,0.340773639,0.637100833,11,"pyr_only"
2640,0.167142742500992,32.8104456340449,0.282731707213427,0.4,50.7625522454241,0.449646917620944,0,14496.3642545216,0,0.340773639,0.637100833,11,"pyr_only"
2641,0.167113450727097,32.8162172245053,0.28274476983154,0.4,50.8043878900953,0.449754599736937,0,14501.8482841049,0,0.340773639,0.637100833,11,"pyr_only"
2642,0.167084186683117,32.8219853815444,0.282757820145276,0.4,50.8462303533214,0.449862597675362,0,14507.3323171215,0,0.340773639,0.637100833,11,"pyr_only"
2643,0.167054950336918,32.8277501067986,0.282770858168906,0.4,50.8880795119931,0.449970906694347,0,14512.8163535699,0,0.340773639,0.637100833,11,"pyr_only"
2644,0.167025741656417,32.8335114019096,0.282783883916676,0.4,50.9299352441121,0.450079522101216,0,14518.3003934485,0,0.340773639,0.637100833,11,"pyr_only"
2645,0.166996560609577,32.8392692685158,0.282796897402814,0.4,50.9717974287775,0.450188439251988,0,14523.7844367555,0,0.340773639,0.637100833,11,"pyr_only"
2646,0.166967407164407,32.8450237082547,0.282809898641524,0.4,51.0136659461724,0.450297653550879,0,14529.2684834895,0,0.340773639,0.637100833,11,"pyr_only"
2647,0.166938281288966,32.8507747227676,0.282822887646991,0.4,51.0555406775501,0.450407160449801,0,14534.7525336486,0,0.340773639,0.637100833,11,"pyr_only"
2648,0.166909182951358,32.8565223136885,0.282835864433375,0.4,51.097421505221,0.450516955447881,0,14540.2365872314,0,0.340773639,0.637100833,11,"pyr_only"
2649,0.166880112119738,32.8622664826584,0.282848829014819,0.4,51.1393083125391,0.450627034090969,0,14545.7206442361,0,0.340773639,0.637100833,11,"pyr_only"
2650,0.166851068762304,32.8680072313125,0.282861781405441,0.4,51.1812009838894,0.450737391971165,0,14551.2047046611,0,0.340773639,0.637100833,11,"pyr_only"
2651,0.166822052847304,32.8737445612874,0.28287472161934,0.4,51.2230994046748,0.450848024726339,0,14556.6887685048,0,0.340773639,0.637100833,11,"pyr_only"
2652,0.166793064343032,32.8794784742216,0.282887649670593,0.4,51.2650034613033,0.450958928039665,0,14562.1728357656,0,0.340773639,0.637100833,11,"pyr_only"
2653,0.166764103217828,32.8852089717476,0.282900565573257,0.4,51.306913041176,0.45107009763916,0,14567.6569064417,0,0.340773639,0.637100833,11,"pyr_only"
2654,0.16673516944008,32.8909360555049,0.282913469341366,0.4,51.3488280326737,0.451181529297217,0,14573.1409805316,0,0.340773639,0.637100833,11,"pyr_only"
2655,0.166706262978223,32.8966597271256,0.282926360988934,0.4,51.3907483251461,0.451293218830158,0,14578.6250580337,0,0.340773639,0.637100833,11,"pyr_only"
2656,0.166677383800738,32.9023799882458,0.282939240529953,0.4,51.4326738088985,0.451405162097777,0,14584.1091389462,0,0.340773639,0.637100833,11,"pyr_only"
2657,0.166648531876153,32.9080968405007,0.282952107978396,0.4,51.4746043751804,0.451517355002903,0,14589.5932232676,0,0.340773639,0.637100833,11,"pyr_only"
2658,0.166619707173043,32.913810285522,0.282964963348214,0.4,51.5165399161737,0.451629793490954,0,14595.0773109963,0,0.340773639,0.637100833,11,"pyr_only"
2659,0.166590909660027,32.9195203249468,0.282977806653335,0.4,51.5584803249811,0.451742473549501,0,14600.5614021305,0,0.340773639,0.637100833,11,"pyr_only"
2660,0.166562139305773,32.9252269604048,0.282990637907671,0.4,51.6004254956148,0.451855391207842,0,14606.0454966688,0,0.340773639,0.637100833,11,"pyr_only"
2661,0.166533396078995,32.9309301935315,0.283003457125108,0.4,51.6423753229846,0.451968542536571,0,14611.5295946093,0,0.340773639,0.637100833,11,"pyr_only"
2662,0.166504679948451,32.9366300259584,0.283016264319514,0.4,51.6843297028875,0.452081923647157,0,14617.0136959506,0,0.340773639,0.637100833,11,"pyr_only"
2663,0.166475990882948,32.9423264593168,0.283029059504736,0.4,51.7262885319962,0.45219553069153,0,14622.4978006909,0,0.340773639,0.637100833,11,"pyr_only"
2664,0.166447328851336,32.9480194952409,0.2830418426946,0.4,51.768251707848,0.452309359861659,0,14627.9819088286,0,0.340773639,0.637100833,11,"pyr_only"
2665,0.166418693822514,32.9537091353587,0.283054613902911,0.4,51.810219128835,0.452423407389158,0,14633.4660203622,0,0.340773639,0.637100833,11,"pyr_only"
2666,0.166390085765423,32.9593953813045,0.283067373143454,0.4,51.8521906941924,0.452537669544865,0,14638.9501352899,0,0.340773639,0.637100833,11,"pyr_only"
2667,0.166361504649054,32.9650782347065,0.283080120429993,0.4,51.8941663039887,0.452652142638456,0,14644.4342536102,0,0.340773639,0.637100833,11,"pyr_only"
2668,0.166332950442441,32.9707576971954,0.283092855776272,0.4,51.9361458591154,0.452766823018039,0,14649.9183753214,0,0.340773639,0.637100833,11,"pyr_only"
2669,0.166304423114663,32.9764337704025,0.283105579196013,0.4,51.9781292612761,0.45288170706977,0,14655.4025004218,0,0.340773639,0.637100833,11,"pyr_only"
2670,0.166275922634846,32.9821064559543,0.28311829070292,0.4,52.0201164129776,0.45299679121746,0,14660.8866289099,0,0.340773639,0.637100833,11,"pyr_only"
2671,0.166247448972161,32.9877757554834,0.283130990310675,0.4,52.062107217519,0.453112071922196,0,14666.3707607841,0,0.340773639,0.637100833,11,"pyr_only"
2672,0.166219002095825,32.9934416706152,0.283143678032939,0.4,52.1041015789825,0.453227545681959,0,14671.8548960426,0,0.340773639,0.637100833,11,"pyr_only"
2673,0.166190581975099,32.9991042029799,0.283156353883353,0.4,52.1460994022233,0.453343209031249,0,14677.3390346839,0,0.340773639,0.637100833,11,"pyr_only"
2674,0.166162188579289,33.0047633542051,0.28316901787554,0.4,52.1881005928605,0.453459058540718,0,14682.8231767064,0,0.340773639,0.637100833,11,"pyr_only"
2675,0.166133821877747,33.0104191259168,0.283181670023099,0.4,52.2301050572677,0.453575090816797,0,14688.3073221084,0,0.340773639,0.637100833,11,"pyr_only"
2676,0.166105481839869,33.016071519745,0.283194310339612,0.4,52.2721127025633,0.453691302501334,0,14693.7914708882,0,0.340773639,0.637100833,11,"pyr_only"
2677,0.166077168435096,33.0217205373128,0.283206938838638,0.4,52.3141234366017,0.453807690271239,0,14699.2756230443,0,0.340773639,0.637100833,11,"pyr_only"
2678,0.166048881632916,33.0273661802499,0.283219555533719,0.4,52.3561371679644,0.453924250838124,0,14704.759778575,0,0.340773639,0.637100833,11,"pyr_only"
2679,0.166020621402858,33.03300845018,0.283232160438374,0.4,52.3981538059509,0.454040980947953,0,14710.2439374788,0,0.340773639,0.637100833,11,"pyr_only"
2680,0.165992387714499,33.0386473487289,0.283244753566104,0.4,52.4401732605699,0.454157877380693,0,14715.7280997539,0,0.340773639,0.637100833,11,"pyr_only"
2681,0.165964180537457,33.0442828775235,0.283257334930388,0.4,52.4821954425308,0.454274936949972,0,14721.2122653988,0,0.340773639,0.637100833,11,"pyr_only"
2682,0.165935999841399,33.0499150381854,0.283269904544687,0.4,52.5242202632353,0.454392156502736,0,14726.6964344118,0,0.340773639,0.637100833,11,"pyr_only"
2683,0.165907845596032,33.0555438323427,0.283282462422441,0.4,52.5662476347686,0.454509532918913,0,14732.1806067913,0,0.340773639,0.637100833,11,"pyr_only"
2684,0.165879717771109,33.0611692616161,0.283295008577069,0.4,52.6082774698915,0.454627063111079,0,14737.6647825357,0,0.340773639,0.637100833,11,"pyr_only"
2685,0.165851616336429,33.0667913276311,0.283307543021973,0.4,52.6503096820319,0.454744744024131,0,14743.1489616434,0,0.340773639,0.637100833,11,"pyr_only"
2686,0.165823541261832,33.0724100320107,0.283320065770533,0.4,52.6923441852773,0.454862572634957,0,14748.6331441127,0,0.340773639,0.637100833,11,"pyr_only"
2687,0.165795492517204,33.0780253763762,0.283332576836108,0.4,52.734380894366,0.454980545952116,0,14754.117329942,0,0.340773639,0.637100833,11,"pyr_only"
2688,0.165767470072474,33.0836373623529,0.283345076232042,0.4,52.7764197246801,0.455098661015516,0,14759.6015191297,0,0.340773639,0.637100833,11,"pyr_only"
2689,0.165739473897616,33.0892459915595,0.283357563971653,0.4,52.8184605922375,0.455216914896103,0,14765.0857116741,0,0.340773639,0.637100833,11,"pyr_only"
2690,0.165711503962647,33.0948512656205,0.283370040068245,0.4,52.8605034136837,0.455335304695543,0,14770.5699075738,0,0.340773639,0.637100833,11,"pyr_only"
2691,0.165683560237627,33.1004531861554,0.283382504535098,0.4,52.9025481062856,0.455453827545915,0,14776.0541068269,0,0.340773639,0.637100833,11,"pyr_only"
2692,0.165655642692662,33.1060517547853,0.283394957385475,0.4,52.9445945879227,0.455572480609409,0,14781.5383094319,0,0.340773639,0.637100833,11,"pyr_only"
2693,0.165627751297898,33.111646973132,0.283407398632619,0.4,52.9866427770807,0.455691261078014,0,14787.0225153873,0,0.340773639,0.637100833,11,"pyr_only"
2694,0.165599886023528,33.117238842813,0.283419828289752,0.4,53.0286925928443,0.455810166173231,0,14792.5067246913,0,0.340773639,0.637100833,11,"pyr_only"
2695,0.165572046839787,33.1228273654513,0.283432246370079,0.4,53.0707439548894,0.455929193145766,0,14797.9909373423,0,0.340773639,0.637100833,11,"pyr_only"
2696,0.165544233716952,33.1284125426631,0.283444652886783,0.4,53.1127967834768,0.456048339275244,0,14803.4751533388,0,0.340773639,0.637100833,11,"pyr_only"
2697,0.165516446625345,33.1339943760692,0.283457047853029,0.4,53.1548509994455,0.456167601869916,0,14808.959372679,0,0.340773639,0.637100833,11,"pyr_only"
2698,0.16548868553533,33.1395728672879,0.283469431281962,0.4,53.196906524205,0.456286978266373,0,14814.4435953615,0,0.340773639,0.637100833,11,"pyr_only"
2699,0.165460950417316,33.1451480179359,0.283481803186708,0.4,53.2389632797296,0.456406465829263,0,14819.9278213845,0,0.340773639,0.637100833,11,"pyr_only"
2700,0.165433241241752,33.1507198296338,0.283494163580374,0.4,53.2810211885511,0.45652606195101,0,14825.4120507465,0,0.340773639,0.637100833,11,"pyr_only"
2701,0.165405557979133,33.1562883039953,0.283506512476048,0.4,53.3230801737528,0.456645764051535,0,14830.8962834458,0,0.340773639,0.637100833,11,"pyr_only"
2702,0.165377900599994,33.1618534426408,0.283518849886797,0.4,53.3651401589628,0.456765569577985,0,14836.3805194808,0,0.340773639,0.637100833,11,"pyr_only"
2703,0.165350269074916,33.1674152471846,0.283531175825669,0.4,53.407201068348,0.456885476004458,0,14841.8647588499,0,0.340773639,0.637100833,11,"pyr_only"
2704,0.165322663374518,33.1729737192435,0.283543490305696,0.4,53.4492628266075,0.457005480831734,0,14847.3490015516,0,0.340773639,0.637100833,11,"pyr_only"
2705,0.165295083469466,33.1785288604342,0.283555793339887,0.4,53.4913253589668,0.457125581587012,0,14852.8332475841,0,0.340773639,0.637100833,11,"pyr_only"
2706,0.165267529330467,33.1840806723698,0.283568084941234,0.4,53.5333885911718,0.457245775823646,0,14858.3174969458,0,0.340773639,0.637100833,11,"pyr_only"
2707,0.16524000092827,33.1896291566686,0.283580365122709,0.4,53.5754524494823,0.457366061120882,0,14863.8017496352,0,0.340773639,0.637100833,11,"pyr_only"
2708,0.165212498233667,33.1951743149418,0.283592633897266,0.4,53.6175168606674,0.457486435083603,0,14869.2860056506,0,0.340773639,0.637100833,11,"pyr_only"
2709,0.165185021217491,33.2007161488062,0.283604891277839,0.4,53.659581751998,0.457606895342076,0,14874.7702649904,0,0.340773639,0.637100833,11,"pyr_only"
2710,0.16515756985062,33.2062546598745,0.283617137277344,0.4,53.7016470512427,0.457727439551695,0,14880.254527653,0,0.340773639,0.637100833,11,"pyr_only"
2711,0.16513014410397,33.2117898497595,0.283629371908676,0.4,53.7437126866614,0.457848065392736,0,14885.7387936368,0,0.340773639,0.637100833,11,"pyr_only"
2712,0.165102743948502,33.2173217200764,0.283641595184715,0.4,53.7857785869998,0.457968770570108,0,14891.2230629401,0,0.340773639,0.637100833,11,"pyr_only"
2713,0.165075369355219,33.2228502724347,0.283653807118317,0.4,53.8278446814844,0.458089552813112,0,14896.7073355614,0,0.340773639,0.637100833,11,"pyr_only"
2714,0.165048020295165,33.2283755084501,0.283666007722325,0.4,53.8699108998167,0.458210409875195,0,14902.1916114991,0,0.340773639,0.637100833,11,"pyr_only"
2715,0.165020696739426,33.2338974297316,0.283678197009557,0.4,53.9119771721681,0.458331339533713,0,14907.6758907515,0,0.340773639,0.637100833,11,"pyr_only"
2716,0.164993398659129,33.2394160378921,0.283690374992819,0.4,53.9540434291748,0.458452339589697,0,14913.160173317,0,0.340773639,0.637100833,11,"pyr_only"
2717,0.164966126025444,33.244931334543,0.283702541684891,0.4,53.9961096019326,0.458573407867618,0,14918.644459194,0,0.340773639,0.637100833,11,"pyr_only"
2718,0.164938878809582,33.250443321293,0.283714697098541,0.4,54.0381756219919,0.458694542215152,0,14924.1287483809,0,0.340773639,0.637100833,11,"pyr_only"
2719,0.164911656982795,33.2559519997556,0.283726841246515,0.4,54.0802414213528,0.458815740502956,0,14929.6130408762,0,0.340773639,0.637100833,11,"pyr_only"
2720,0.164884460516378,33.2614573715371,0.28373897414154,0.4,54.1223069324599,0.458937000624439,0,14935.0973366781,0,0.340773639,0.637100833,11,"pyr_only"
2721,0.164857289381665,33.2669594382501,0.283751095796325,0.4,54.1643720881981,0.45905832049554,0,14940.581635785,0,0.340773639,0.637100833,11,"pyr_only"
2722,0.164830143550033,33.2724582015017,0.283763206223562,0.4,54.2064368218871,0.459179698054501,0,14946.0659381954,0,0.340773639,0.637100833,11,"pyr_only"
2723,0.1648030229929,33.2779536629011,0.283775305435923,0.4,54.2485010672776,0.459301131261657,0,14951.5502439077,0,0.340773639,0.637100833,11,"pyr_only"
2724,0.164775927681725,33.2834458240578,0.283787393446061,0.4,54.2905647585456,0.459422618099209,0,14957.0345529202,0,0.340773639,0.637100833,11,"pyr_only"
2725,0.164748857588007,33.2889346865771,0.283799470266612,0.4,54.3326278302891,0.459544156571015,0,14962.5188652314,0,0.340773639,0.637100833,11,"pyr_only"
2726,0.164721812683288,33.2944202520699,0.283811535910193,0.4,54.3746902175229,0.459665744702378,0,14968.0031808396,0,0.340773639,0.637100833,11,"pyr_only"
2727,0.164694792939149,33.2999025221401,0.283823590389403,0.4,54.416751855674,0.459787380539831,0,14973.4874997432,0,0.340773639,0.637100833,11,"pyr_only"
2728,0.164667798327213,33.3053814983969,0.283835633716821,0.4,54.4588126805781,0.459909062150935,0,14978.9718219406,0,0.340773639,0.637100833,11,"pyr_only"
2729,0.164640828819144,33.3108571824454,0.283847665905011,0.4,54.5008726284746,0.460030787624067,0,14984.4561474302,0,0.340773639,0.637100833,11,"pyr_only"
2730,0.164613884386645,33.3163295758911,0.283859686966516,0.4,54.5429316360029,0.460152555068222,0,14989.9404762104,0,0.340773639,0.637100833,11,"pyr_only"
2731,0.164586965001461,33.3217986803417,0.283871696913861,0.4,54.5849896401977,0.460274362612811,0,14995.4248082797,0,0.340773639,0.637100833,11,"pyr_only"
2732,0.164560070635378,33.3272644973991,0.283883695759554,0.4,54.6270465784856,0.460396208407453,0,15000.9091436363,0,0.340773639,0.637100833,11,"pyr_only"
2733,0.16453320126022,33.3327270286717,0.283895683516084,0.4,54.6691023886806,0.460518090621791,0,15006.3934822787,0,0.340773639,0.637100833,11,"pyr_only"
2734,0.164506356847855,33.3381862757607,0.283907660195923,0.4,54.7111570089804,0.460640007445286,0,15011.8778242053,0,0.340773639,0.637100833,11,"pyr_only"
2735,0.164479537370188,33.343642240272,0.283919625811522,0.4,54.7532103779624,0.46076195708703,0,15017.3621694144,0,0.340773639,0.637100833,11,"pyr_only"
2736,0.164452742799166,33.3490949238088,0.283931580375318,0.4,54.7952624345798,0.460883937775553,0,15022.8465179046,0,0.340773639,0.637100833,11,"pyr_only"
2737,0.164425973106776,33.3545443279731,0.283943523899728,0.4,54.837313118158,0.46100594775863,0,15028.3308696741,0,0.340773639,0.637100833,11,"pyr_only"
2738,0.164399228265045,33.3599904543701,0.28395545639715,0.4,54.879362368391,0.461127985303103,0,15033.8152247213,0,0.340773639,0.637100833,11,"pyr_only"
2739,0.164372508246039,33.3654333045991,0.283967377879966,0.4,54.9214101253372,0.461250048694683,0,15039.2995830448,0,0.340773639,0.637100833,11,"pyr_only"
2740,0.164345813021865,33.3708728802652,0.283979288360538,0.4,54.9634563294166,0.461372136237783,0,15044.7839446428,0,0.340773639,0.637100833,11,"pyr_only"
2741,0.164319142564671,33.3763091829676,0.283991187851213,0.4,55.0055009214064,0.461494246255317,0,15050.2683095138,0,0.340773639,0.637100833,11,"pyr_only"
2742,0.164292496846642,33.3817422143086,0.284003076364317,0.4,55.047543842438,0.461616377088538,0,15055.7526776561,0,0.340773639,0.637100833,11,"pyr_only"
2743,0.164265875840005,33.3871719758893,0.28401495391216,0.4,55.0895850339937,0.461738527096852,0,15061.2370490682,0,0.340773639,0.637100833,11,"pyr_only"
2744,0.164239279517025,33.3925984693084,0.284026820507035,0.4,55.1316244379027,0.46186069465764,0,15066.7214237484,0,0.340773639,0.637100833,11,"pyr_only"
2745,0.164212707850008,33.3980216961687,0.284038676161214,0.4,55.1736619963387,0.461982878166092,0,15072.2058016953,0,0.340773639,0.637100833,11,"pyr_only"
2746,0.164186160811299,33.4034416580666,0.284050520886955,0.4,55.2156976518155,0.462105076035025,0,15077.690182907,0,0.340773639,0.637100833,11,"pyr_only"
2747,0.164159638373283,33.4088583566042,0.284062354696497,0.4,55.2577313471846,0.462227286694723,0,15083.1745673822,0,0.340773639,0.637100833,11,"pyr_only"
2748,0.164133140508383,33.4142717933784,0.28407417760206,0.4,55.2997630256315,0.462349508592758,0,15088.6589551191,0,0.340773639,0.637100833,11,"pyr_only"
2749,0.164106667189062,33.4196819699881,0.284085989615848,0.4,55.3417926306731,0.462471740193832,0,15094.1433461161,0,0.340773639,0.637100833,11,"pyr_only"
2750,0.164080218387822,33.4250888880322,0.284097790750047,0.4,55.3838201061541,0.462593979979606,0,15099.6277403718,0,0.340773639,0.637100833,11,"pyr_only"
2751,0.164053794077205,33.4304925491063,0.284109581016826,0.4,55.425845396244,0.462716226448536,0,15105.1121378844,0,0.340773639,0.637100833,11,"pyr_only"
2752,0.164027394229792,33.4358929548105,0.284121360428334,0.4,55.4678684454346,0.462838478115721,0,15110.5965386523,0,0.340773639,0.637100833,11,"pyr_only"
2753,0.164001018818201,33.4412901067384,0.284133128996707,0.4,55.5098891985362,0.462960733512725,0,15116.0809426741,0,0.340773639,0.637100833,11,"pyr_only"
2754,0.163974667815092,33.4466840064892,0.284144886734058,0.4,55.5519076006756,0.463082991187439,0,15121.565349948,0,0.340773639,0.637100833,11,"pyr_only"
2755,0.163948341193162,33.4520746556572,0.284156633652488,0.4,55.5939235972926,0.463205249703905,0,15127.0497604725,0,0.340773639,0.637100833,11,"pyr_only"
2756,0.163922038925147,33.4574620558382,0.284168369764077,0.4,55.6359371341371,0.463327507642174,0,15132.534174246,0,0.340773639,0.637100833,11,"pyr_only"
2757,0.163895760983821,33.4628462086288,0.284180095080888,0.4,55.6779481572671,0.46344976359815,0,15138.0185912669,0,0.340773639,0.637100833,11,"pyr_only"
2758,0.163869507341999,33.4682271156213,0.28419180961497,0.4,55.7199566130449,0.463572016183428,0,15143.5030115336,0,0.340773639,0.637100833,11,"pyr_only"
2759,0.163843277972532,33.4736047784133,0.284203513378349,0.4,55.7619624481354,0.46369426402516,0,15148.9874350444,0,0.340773639,0.637100833,11,"pyr_only"
2760,0.163817072848311,33.4789791985957,0.284215206383039,0.4,55.8039656095025,0.463816505765891,0,15154.4718617979,0,0.340773639,0.637100833,11,"pyr_only"
2761,0.163790891942265,33.4843503777645,0.284226888641035,0.4,55.8459660444072,0.463938740063419,0,15159.9562917924,0,0.340773639,0.637100833,11,"pyr_only"
2762,0.163764735227362,33.4897183175116,0.284238560164313,0.4,55.8879637004047,0.464060965590647,0,15165.4407250264,0,0.340773639,0.637100833,11,"pyr_only"
2763,0.163738602676607,33.4950830194298,0.284250220964834,0.4,55.9299585253419,0.464183181035438,0,15170.9251614981,0,0.340773639,0.637100833,11,"pyr_only"
2764,0.163712494263045,33.500444485113,0.284261871054542,0.4,55.9719504673548,0.464305385100474,0,15176.4096012061,0,0.340773639,0.637100833,11,"pyr_only"
2765,0.163686409959758,33.5058027161506,0.284273510445362,0.4,56.0139394748662,0.464427576503111,0,15181.8940441488,0,0.340773639,0.637100833,11,"pyr_only"
2766,0.163660349739865,33.5111577141374,0.284285139149203,0.4,56.055925496583,0.464549753975242,0,15187.3784903244,0,0.340773639,0.637100833,11,"pyr_only"
2767,0.163634313576526,33.5165094806615,0.284296757177958,0.4,56.0979084814943,0.464671916263155,0,15192.8629397316,0,0.340773639,0.637100833,11,"pyr_only"
2768,0.163608301442936,33.5218580173161,0.284308364543502,0.4,56.1398883788681,0.464794062127398,0,15198.3473923686,0,0.340773639,0.637100833,11,"pyr_only"
2769,0.163582313312331,33.5272033256905,0.284319961257692,0.4,56.1818651382503,0.464916190342642,0,15203.8318482339,0,0.340773639,0.637100833,11,"pyr_only"
2770,0.163556349157981,33.5325454073743,0.28433154733237,0.4,56.2238387094611,0.465038299697544,0,15209.3163073259,0,0.340773639,0.637100833,11,"pyr_only"
2771,0.163530408953197,33.5378842639589,0.284343122779361,0.4,56.2658090425935,0.46516038899462,0,15214.800769643,0,0.340773639,0.637100833,11,"pyr_only"
2772,0.163504492671327,33.5432198970308,0.28435468761047,0.4,56.3077760880109,0.465282457050103,0,15220.2852351836,0,0.340773639,0.637100833,11,"pyr_only"
2773,0.163478600285755,33.548552308182,0.28436624183749,0.4,56.3497397963446,0.465404502693826,0,15225.7697039461,0,0.340773639,0.637100833,11,"pyr_only"
2774,0.163452731769904,33.5538814989978,0.284377785472193,0.4,56.3917001184921,0.465526524769074,0,15231.254175929,0,0.340773639,0.637100833,11,"pyr_only"
2775,0.163426887097234,33.5592074710685,0.284389318526336,0.4,56.4336570056148,0.465648522132476,0,15236.7386511306,0,0.340773639,0.637100833,11,"pyr_only"
2776,0.163401066241244,33.5645302259806,0.28440084101166,0.4,56.4756104091354,0.465770493653862,0,15242.2231295493,0,0.340773639,0.637100833,11,"pyr_only"
2777,0.163375269175467,33.569849765321,0.284412352939889,0.4,56.5175602807368,0.465892438216145,0,15247.7076111837,0,0.340773639,0.637100833,11,"pyr_only"
2778,0.163349495873477,33.5751660906782,0.284423854322728,0.4,56.5595065723591,0.4660143547152,0,15253.192096032,0,0.340773639,0.637100833,11,"pyr_only"
2779,0.163323746308883,33.5804792036359,0.284435345171868,0.4,56.601449236198,0.466136242059727,0,15258.6765840927,0,0.340773639,0.637100833,11,"pyr_only"
2780,0.163298020455331,33.5857891057832,0.284446825498983,0.4,56.643388224703,0.466258099171148,0,15264.1610753642,0,0.340773639,0.637100833,11,"pyr_only"
2781,0.163272318286506,33.5910957987027,0.284458295315729,0.4,56.6853234905748,0.466379924983467,0,15269.645569845,0,0.340773639,0.637100833,11,"pyr_only"
2782,0.163246639776128,33.5963992839818,0.284469754633747,0.4,56.7272549867642,0.466501718443169,0,15275.1300675334,0,0.340773639,0.637100833,11,"pyr_only"
2783,0.163220984897954,33.6016995632042,0.28448120346466,0.4,56.7691826664694,0.466623478509084,0,15280.6145684278,0,0.340773639,0.637100833,11,"pyr_only"
2784,0.163195353625781,33.6069966379541,0.284492641820075,0.4,56.8111064831345,0.466745204152283,0,15286.0990725268,0,0.340773639,0.637100833,11,"pyr_only"
2785,0.163169745933438,33.6122905098169,0.284504069711584,0.4,56.8530263904478,0.466866894355956,0,15291.5835798286,0,0.340773639,0.637100833,11,"pyr_only"
2786,0.163144161794794,33.6175811803736,0.284515487150761,0.4,56.8949423423395,0.466988548115295,0,15297.0680903317,0,0.340773639,0.637100833,11,"pyr_only"
2787,0.163118601183755,33.6228686512106,0.284526894149164,0.4,56.9368542929803,0.46711016443739,0,15302.5526040345,0,0.340773639,0.637100833,11,"pyr_only"
2788,0.163093064074262,33.6281529239075,0.284538290718334,0.4,56.9787621967792,0.467231742341099,0,15308.0371209355,0,0.340773639,0.637100833,11,"pyr_only"
2789,0.163067550440292,33.633434000049,0.284549676869796,0.4,57.0206660083824,0.467353280856956,0,15313.521641033,0,0.340773639,0.637100833,11,"pyr_only"
2790,0.163042060255861,33.6387118812159,0.28456105261506,0.4,57.0625656826707,0.467474779027046,0,15319.0061643255,0,0.340773639,0.637100833,11,"pyr_only"
2791,0.16301659349502,33.6439865689896,0.284572417965617,0.4,57.1044611747586,0.467596235904901,0,15324.4906908114,0,0.340773639,0.637100833,11,"pyr_only"
